block,plot,transect,subtransect,date,location_m,litter_cm,duff_cm,fuel_cm
E5,E5:CH,E5:CH:S,E5:CH:S:3,2019-08-04,3,NV,NV,NV
E5,E5:CH,E5:CH:S,E5:CH:S:3,2019-08-04,7,0,0,0
E5,E5:CH,E5:CH:S,E5:CH:S:3,2019-08-04,13,0,0,1
E5,E5:CH,E5:CH:S,E5:CH:S:3,2019-08-04,17,0,0,0
E5,E5:CH,E5:CH:S,E5:CH:S:3,2019-08-04,23,0,0,0
E5,E5:CH,E5:CH:S,E5:CH:S:3,2019-08-04,27,0,0,0
E5,E5:CN,E5:CN:M,E5:CN:M:1,2019-08-04,3,0,0,0
E5,E5:CN,E5:CN:M,E5:CN:M:1,2019-08-04,7,0,0,0
E5,E5:CN,E5:CN:M,E5:CN:M:1,2019-08-04,13,0,0,0
E5,E5:CN,E5:CN:M,E5:CN:M:1,2019-08-04,17,0,0,3
E5,E5:CN,E5:CN:M,E5:CN:M:1,2019-08-04,23,0,0,0
E5,E5:CN,E5:CN:M,E5:CN:M:1,2019-08-04,27,0,0,1
E5,E5:CN,E5:CN:M,E5:CN:M:2,2019-08-04,3,0,0,0
E5,E5:CN,E5:CN:M,E5:CN:M:2,2019-08-04,7,0,0,0
E5,E5:CN,E5:CN:M,E5:CN:M:2,2019-08-04,13,1,0,1
E5,E5:CN,E5:CN:M,E5:CN:M:2,2019-08-04,17,0,0,0
E5,E5:CN,E5:CN:M,E5:CN:M:2,2019-08-04,23,0,0,0
E5,E5:CN,E5:CN:M,E5:CN:M:2,2019-08-04,27,1,0,1
E5,E5:CN,E5:CN:M,E5:CN:M:3,2019-08-04,3,0,0,0
E5,E5:CN,E5:CN:M,E5:CN:M:3,2019-08-04,7,0,0,0
E5,E5:CN,E5:CN:M,E5:CN:M:3,2019-08-04,13,0,0,2
E5,E5:CN,E5:CN:M,E5:CN:M:3,2019-08-04,17,0,0,0
E5,E5:CN,E5:CN:M,E5:CN:M:3,2019-08-04,23,3,0,3
E5,E5:CN,E5:CN:M,E5:CN:M:3,2019-08-04,27,0,0,0
E5,E5:CN,E5:CN:N,E5:CN:N:1,2019-08-04,3,0,0,0
E5,E5:CN,E5:CN:N,E5:CN:N:1,2019-08-04,7,4,0,4
E5,E5:CN,E5:CN:N,E5:CN:N:1,2019-08-04,13,1,0,1
E5,E5:CN,E5:CN:N,E5:CN:N:1,2019-08-04,17,0,0,0
E5,E5:CN,E5:CN:N,E5:CN:N:1,2019-08-04,23,0,0,0
E5,E5:CN,E5:CN:N,E5:CN:N:1,2019-08-04,27,0,0,4
E5,E5:CN,E5:CN:N,E5:CN:N:2,2019-08-04,3,0,0,0
E5,E5:CN,E5:CN:N,E5:CN:N:2,2019-08-04,7,0,0,0
E5,E5:CN,E5:CN:N,E5:CN:N:2,2019-08-04,13,3,0,3
E5,E5:CN,E5:CN:N,E5:CN:N:2,2019-08-04,17,0,0,1
E5,E5:CN,E5:CN:N,E5:CN:N:2,2019-08-04,23,0,0,0
E5,E5:CN,E5:CN:N,E5:CN:N:2,2019-08-04,27,0,0,0
E5,E5:CN,E5:CN:N,E5:CN:N:3,2019-08-04,3,0,0,3
E5,E5:CN,E5:CN:N,E5:CN:N:3,2019-08-04,7,0,0,0
E5,E5:CN,E5:CN:N,E5:CN:N:3,2019-08-04,13,0,0,0
E5,E5:CN,E5:CN:N,E5:CN:N:3,2019-08-04,17,0,0,0
E5,E5:CN,E5:CN:N,E5:CN:N:3,2019-08-04,23,0,0,0
E5,E5:CN,E5:CN:N,E5:CN:N:3,2019-08-04,27,0,0,0
E5,E5:CN,E5:CN:S,E5:CN:S:1,2019-08-04,3,0,0,18
E5,E5:CN,E5:CN:S,E5:CN:S:1,2019-08-04,7,0,0,6
E5,E5:CN,E5:CN:S,E5:CN:S:1,2019-08-04,13,1,0,2
E5,E5:CN,E5:CN:S,E5:CN:S:1,2019-08-04,17,0,0,2
E5,E5:CN,E5:CN:S,E5:CN:S:1,2019-08-04,23,0,0,0
E5,E5:CN,E5:CN:S,E5:CN:S:1,2019-08-04,27,0,0,0
E5,E5:CN,E5:CN:S,E5:CN:S:2,2019-08-04,3,0,0,0
E5,E5:CN,E5:CN:S,E5:CN:S:2,2019-08-04,7,0,0,0
E5,E5:CN,E5:CN:S,E5:CN:S:2,2019-08-04,13,0,0,0
E5,E5:CN,E5:CN:S,E5:CN:S:2,2019-08-04,17,0,0,18
E5,E5:CN,E5:CN:S,E5:CN:S:2,2019-08-04,23,0,0,0
E5,E5:CN,E5:CN:S,E5:CN:S:2,2019-08-04,27,0,0,7
E5,E5:CN,E5:CN:S,E5:CN:S:3,2019-08-04,3,0,0,2
E5,E5:CN,E5:CN:S,E5:CN:S:3,2019-08-04,7,0,0,2
E5,E5:CN,E5:CN:S,E5:CN:S:3,2019-08-04,13,0,0,0
E5,E5:CN,E5:CN:S,E5:CN:S:3,2019-08-04,17,0,0,0
E5,E5:CN,E5:CN:S,E5:CN:S:3,2019-08-04,23,0,0,17
E5,E5:CN,E5:CN:S,E5:CN:S:3,2019-08-04,27,0,0,0
E5,E5:EG,E5:EG:M,E5:EG:M:1,2019-08-04,3,0,0,0
E5,E5:EG,E5:EG:M,E5:EG:M:1,2019-08-04,7,0,0,0
E5,E5:EG,E5:EG:M,E5:EG:M:1,2019-08-04,13,0,0,0
E5,E5:EG,E5:EG:M,E5:EG:M:1,2019-08-04,17,0,0,0
E5,E5:EG,E5:EG:M,E5:EG:M:1,2019-08-04,23,0,0,0
E5,E5:EG,E5:EG:M,E5:EG:M:1,2019-08-04,27,0,0,0
E5,E5:EG,E5:EG:M,E5:EG:M:2,2019-08-04,3,0,0,0
E5,E5:EG,E5:EG:M,E5:EG:M:2,2019-08-04,7,0,0,0
E5,E5:EG,E5:EG:M,E5:EG:M:2,2019-08-04,13,0,0,0
E5,E5:EG,E5:EG:M,E5:EG:M:2,2019-08-04,17,0,0,34
E5,E5:EG,E5:EG:M,E5:EG:M:2,2019-08-04,23,0,0,0
E5,E5:EG,E5:EG:M,E5:EG:M:2,2019-08-04,27,0,0,7
E5,E5:EG,E5:EG:M,E5:EG:M:3,2019-08-04,3,0,0,10
E5,E5:EG,E5:EG:M,E5:EG:M:3,2019-08-04,7,0,0,0
E5,E5:EG,E5:EG:M,E5:EG:M:3,2019-08-04,13,0,0,0
E5,E5:EG,E5:EG:M,E5:EG:M:3,2019-08-04,17,0,0,0
E5,E5:EG,E5:EG:M,E5:EG:M:3,2019-08-04,23,0,0,0
E5,E5:EG,E5:EG:M,E5:EG:M:3,2019-08-04,27,1,0,1
E5,E5:EG,E5:EG:N,E5:EG:N:1,2019-08-04,3,3,0,7
E5,E5:EG,E5:EG:N,E5:EG:N:1,2019-08-04,7,0,0,0
E5,E5:EG,E5:EG:N,E5:EG:N:1,2019-08-04,13,3,0,2
E5,E5:EG,E5:EG:N,E5:EG:N:1,2019-08-04,17,0,0,4
E5,E5:EG,E5:EG:N,E5:EG:N:1,2019-08-04,23,2,0,2
E5,E5:EG,E5:EG:N,E5:EG:N:1,2019-08-04,27,0,0,0
E5,E5:EG,E5:EG:N,E5:EG:N:2,2019-08-04,3,0,0,0
E5,E5:EG,E5:EG:N,E5:EG:N:2,2019-08-04,7,2,0,2
E5,E5:EG,E5:EG:N,E5:EG:N:2,2019-08-04,13,1,0,1
E5,E5:EG,E5:EG:N,E5:EG:N:2,2019-08-04,17,0,0,0
E5,E5:EG,E5:EG:N,E5:EG:N:2,2019-08-04,23,0,0,0
E5,E5:EG,E5:EG:N,E5:EG:N:2,2019-08-04,27,1,0,1
E5,E5:EG,E5:EG:N,E5:EG:N:3,2019-08-04,3,0,0,0
E5,E5:EG,E5:EG:N,E5:EG:N:3,2019-08-04,7,0,0,2
E5,E5:EG,E5:EG:N,E5:EG:N:3,2019-08-04,13,0,0,0
E5,E5:EG,E5:EG:N,E5:EG:N:3,2019-08-04,17,0,0,3
E5,E5:EG,E5:EG:N,E5:EG:N:3,2019-08-04,23,2,0,2
E5,E5:EG,E5:EG:N,E5:EG:N:3,2019-08-04,27,0,0,1
E5,E5:EG,E5:EG:S,E5:EG:S:1,2019-08-04,3,7,0,7
E5,E5:EG,E5:EG:S,E5:EG:S:1,2019-08-04,7,0,0,8
E5,E5:EG,E5:EG:S,E5:EG:S:1,2019-08-04,13,0,0,27
E5,E5:EG,E5:EG:S,E5:EG:S:1,2019-08-04,17,2,0,2
E5,E5:EG,E5:EG:S,E5:EG:S:1,2019-08-04,23,0,0,0
E5,E5:EG,E5:EG:S,E5:EG:S:1,2019-08-04,27,0,0,0
E5,E5:EG,E5:EG:S,E5:EG:S:2,2019-08-04,3,0,0,0
E5,E5:EG,E5:EG:S,E5:EG:S:2,2019-08-04,7,0,0,0
E5,E5:EG,E5:EG:S,E5:EG:S:2,2019-08-04,13,0,0,0
E5,E5:EG,E5:EG:S,E5:EG:S:2,2019-08-04,17,0,0,12
E5,E5:EG,E5:EG:S,E5:EG:S:2,2019-08-04,23,3,0,3
E5,E5:EG,E5:EG:S,E5:EG:S:2,2019-08-04,27,0,0,4
E5,E5:EG,E5:EG:S,E5:EG:S:3,2019-08-04,3,0,0,3
E5,E5:EG,E5:EG:S,E5:EG:S:3,2019-08-04,7,0,0,2
E5,E5:EG,E5:EG:S,E5:EG:S:3,2019-08-04,13,0,0,5
E5,E5:EG,E5:EG:S,E5:EG:S:3,2019-08-04,17,0,0,0
E5,E5:EG,E5:EG:S,E5:EG:S:3,2019-08-04,23,0,0,0
E5,E5:EG,E5:EG:S,E5:EG:S:3,2019-08-04,27,0,0,12
E5,E5:EH,E5:EH:M,E5:EH:M:1,2019-08-04,3,0,0,0
E5,E5:EH,E5:EH:M,E5:EH:M:1,2019-08-04,7,0,0,0
E5,E5:EH,E5:EH:M,E5:EH:M:1,2019-08-04,13,0,0,2
E5,E5:EH,E5:EH:M,E5:EH:M:1,2019-08-04,17,0,0,0
E5,E5:EH,E5:EH:M,E5:EH:M:1,2019-08-04,23,0,0,0
E5,E5:EH,E5:EH:M,E5:EH:M:1,2019-08-04,27,0,0,0
E5,E5:EH,E5:EH:M,E5:EH:M:2,2019-08-04,3,0,0,0
E5,E5:EH,E5:EH:M,E5:EH:M:2,2019-08-04,7,0,0,0
E5,E5:EH,E5:EH:M,E5:EH:M:2,2019-08-04,13,0,0,0
E5,E5:EH,E5:EH:M,E5:EH:M:2,2019-08-04,17,0,0,0
E5,E5:EH,E5:EH:M,E5:EH:M:2,2019-08-04,23,0,0,28
E5,E5:EH,E5:EH:M,E5:EH:M:2,2019-08-04,27,2,0,15
E5,E5:EH,E5:EH:M,E5:EH:M:3,2019-08-04,3,0,0,15
E5,E5:EH,E5:EH:M,E5:EH:M:3,2019-08-04,7,0,0,0
E5,E5:EH,E5:EH:M,E5:EH:M:3,2019-08-04,13,1,0,9
E5,E5:EH,E5:EH:M,E5:EH:M:3,2019-08-04,17,1,0,1
E5,E5:EH,E5:EH:M,E5:EH:M:3,2019-08-04,23,0,0,0
E5,E5:EH,E5:EH:M,E5:EH:M:3,2019-08-04,27,0,0,0
E5,E5:EH,E5:EH:N,E5:EH:N:1,2019-08-04,3,0,0,0
E5,E5:EH,E5:EH:N,E5:EH:N:1,2019-08-04,7,1,0,4
E5,E5:EH,E5:EH:N,E5:EH:N:1,2019-08-04,13,0,0,0
E5,E5:EH,E5:EH:N,E5:EH:N:1,2019-08-04,17,0,0,20
E5,E5:EH,E5:EH:N,E5:EH:N:1,2019-08-04,23,2,0,5
E5,E5:EH,E5:EH:N,E5:EH:N:1,2019-08-04,27,0,0,0
E5,E5:EH,E5:EH:N,E5:EH:N:2,2019-08-04,3,1,0,1
E5,E5:EH,E5:EH:N,E5:EH:N:2,2019-08-04,7,0,0,0
E5,E5:EH,E5:EH:N,E5:EH:N:2,2019-08-04,13,0,0,0
E5,E5:EH,E5:EH:N,E5:EH:N:2,2019-08-04,17,0,0,0
E5,E5:EH,E5:EH:N,E5:EH:N:2,2019-08-04,23,2,0,2
E5,E5:EH,E5:EH:N,E5:EH:N:2,2019-08-04,27,0,0,0
E5,E5:EH,E5:EH:N,E5:EH:N:3,2019-08-04,3,0,0,0
E5,E5:EH,E5:EH:N,E5:EH:N:3,2019-08-04,7,0,0,0
E5,E5:EH,E5:EH:N,E5:EH:N:3,2019-08-04,13,0,0,0
E5,E5:EH,E5:EH:N,E5:EH:N:3,2019-08-04,17,1,0,1
E5,E5:EH,E5:EH:N,E5:EH:N:3,2019-08-04,23,0,0,0
E5,E5:EH,E5:EH:N,E5:EH:N:3,2019-08-04,27,3,0,3
E5,E5:EH,E5:EH:S,E5:EH:S:1,2019-08-04,3,0,0,0
E5,E5:EH,E5:EH:S,E5:EH:S:1,2019-08-04,7,2,0,2
E5,E5:EH,E5:EH:S,E5:EH:S:1,2019-08-04,13,0,0,0
E5,E5:EH,E5:EH:S,E5:EH:S:1,2019-08-04,17,0,0,0
E5,E5:EH,E5:EH:S,E5:EH:S:1,2019-08-04,23,10,2,10
E5,E5:EH,E5:EH:S,E5:EH:S:1,2019-08-04,27,0,0,0
E5,E5:EH,E5:EH:S,E5:EH:S:2,2019-08-04,3,5,0,5
E5,E5:EH,E5:EH:S,E5:EH:S:2,2019-08-04,7,0,0,0
E5,E5:EH,E5:EH:S,E5:EH:S:2,2019-08-04,13,2,0,2
E5,E5:EH,E5:EH:S,E5:EH:S:2,2019-08-04,17,2,0,7
E5,E5:EH,E5:EH:S,E5:EH:S:2,2019-08-04,23,2,0,5
E5,E5:EH,E5:EH:S,E5:EH:S:2,2019-08-04,27,1,0,14
E5,E5:EH,E5:EH:S,E5:EH:S:3,2019-08-04,3,0,0,0
E5,E5:EH,E5:EH:S,E5:EH:S:3,2019-08-04,7,0,0,0
E5,E5:EH,E5:EH:S,E5:EH:S:3,2019-08-04,13,0,0,0
E5,E5:EH,E5:EH:S,E5:EH:S:3,2019-08-04,17,0,0,0
E5,E5:EH,E5:EH:S,E5:EH:S:3,2019-08-04,23,0,0,0
E5,E5:EH,E5:EH:S,E5:EH:S:3,2019-08-04,27,0,0,0
E5,E5:EN,E5:EN:M,E5:EN:M:1,2019-08-04,3,0,0,0
E5,E5:EN,E5:EN:M,E5:EN:M:1,2019-08-04,7,3,0,3
E5,E5:EN,E5:EN:M,E5:EN:M:1,2019-08-04,13,1,0,1
E5,E5:EN,E5:EN:M,E5:EN:M:1,2019-08-04,17,0,0,4
E5,E5:EN,E5:EN:M,E5:EN:M:1,2019-08-04,23,0,0,3
E5,E5:EN,E5:EN:M,E5:EN:M:1,2019-08-04,27,0,0,0
E5,E5:EN,E5:EN:M,E5:EN:M:2,2019-08-04,3,5,2,5
E5,E5:EN,E5:EN:M,E5:EN:M:2,2019-08-04,7,5,0,5
E5,E5:EN,E5:EN:M,E5:EN:M:2,2019-08-04,13,0,0,0
E5,E5:EN,E5:EN:M,E5:EN:M:2,2019-08-04,17,0,0,1
E5,E5:EN,E5:EN:M,E5:EN:M:2,2019-08-04,23,7,2,7
E5,E5:EN,E5:EN:M,E5:EN:M:2,2019-08-04,27,0,0,0
E5,E5:EN,E5:EN:M,E5:EN:M:3,2019-08-04,3,0,0,0
E5,E5:EN,E5:EN:M,E5:EN:M:3,2019-08-04,7,1,0,1
E5,E5:EN,E5:EN:M,E5:EN:M:3,2019-08-04,13,0,0,0
E5,E5:EN,E5:EN:M,E5:EN:M:3,2019-08-04,17,0,0,0
E5,E5:EN,E5:EN:M,E5:EN:M:3,2019-08-04,23,0,0,0
E5,E5:EN,E5:EN:M,E5:EN:M:3,2019-08-04,27,1,0,1
E5,E5:EN,E5:EN:N,E5:EN:N:1,2019-08-04,3,0,0,35
E5,E5:EN,E5:EN:N,E5:EN:N:1,2019-08-04,7,0,0,2
E5,E5:EN,E5:EN:N,E5:EN:N:1,2019-08-04,13,0,0,0
E5,E5:EN,E5:EN:N,E5:EN:N:1,2019-08-04,17,0,0,2
E5,E5:EN,E5:EN:N,E5:EN:N:1,2019-08-04,23,0,0,0
E5,E5:EN,E5:EN:N,E5:EN:N:1,2019-08-04,27,0,0,0
E5,E5:EN,E5:EN:N,E5:EN:N:2,2019-08-04,3,0,0,0
E5,E5:EN,E5:EN:N,E5:EN:N:2,2019-08-04,7,2,0,2
E5,E5:EN,E5:EN:N,E5:EN:N:2,2019-08-04,13,0,0,8
E5,E5:EN,E5:EN:N,E5:EN:N:2,2019-08-04,17,0,0,0
E5,E5:EN,E5:EN:N,E5:EN:N:2,2019-08-04,23,3,0,3
E5,E5:EN,E5:EN:N,E5:EN:N:2,2019-08-04,27,0,0,0
E5,E5:EN,E5:EN:N,E5:EN:N:3,2019-08-04,3,0,0,0
E5,E5:EN,E5:EN:N,E5:EN:N:3,2019-08-04,7,0,0,0
E5,E5:EN,E5:EN:N,E5:EN:N:3,2019-08-04,13,0,0,0
E5,E5:EN,E5:EN:N,E5:EN:N:3,2019-08-04,17,0,0,0
E5,E5:EN,E5:EN:N,E5:EN:N:3,2019-08-04,23,0,0,0
E5,E5:EN,E5:EN:N,E5:EN:N:3,2019-08-04,27,0,0,0
E5,E5:EN,E5:EN:S,E5:EN:S:1,2019-08-04,3,0,0,0
E5,E5:EN,E5:EN:S,E5:EN:S:1,2019-08-04,7,1,0,1
E5,E5:EN,E5:EN:S,E5:EN:S:1,2019-08-04,13,0,0,0
E5,E5:EN,E5:EN:S,E5:EN:S:1,2019-08-04,17,0,0,24
E5,E5:EN,E5:EN:S,E5:EN:S:1,2019-08-04,23,0,0,0
E5,E5:EN,E5:EN:S,E5:EN:S:1,2019-08-04,27,0,0,8
E5,E5:EN,E5:EN:S,E5:EN:S:2,2019-08-04,3,0,0,0
E5,E5:EN,E5:EN:S,E5:EN:S:2,2019-08-04,7,0,0,0
E5,E5:EN,E5:EN:S,E5:EN:S:2,2019-08-04,13,1,1,1
E5,E5:EN,E5:EN:S,E5:EN:S:2,2019-08-04,17,1,0,1
E5,E5:EN,E5:EN:S,E5:EN:S:2,2019-08-04,23,2,0,2
E5,E5:EN,E5:EN:S,E5:EN:S:2,2019-08-04,27,0,0,0
E5,E5:EN,E5:EN:S,E5:EN:S:3,2019-08-04,3,0,0,0
E5,E5:EN,E5:EN:S,E5:EN:S:3,2019-08-04,7,0,0,0
E5,E5:EN,E5:EN:S,E5:EN:S:3,2019-08-04,13,1,0,1
E5,E5:EN,E5:EN:S,E5:EN:S:3,2019-08-04,17,2,0,2
E5,E5:EN,E5:EN:S,E5:EN:S:3,2019-08-04,23,0,0,0
E5,E5:EN,E5:EN:S,E5:EN:S:3,2019-08-04,27,0,0,0
